text	sentiment_category
ürün çok terleme problemini kesinlikle çözüyor içerik olarak zararlı sürü bileşen maalesef mahkumuz	0
çok methedildiği almıştım sipariş verdikten emin olamadım doğal ürünlere yöneldim kutulu hasarsız hızlı gönderim yaptı amazon zamanki	1
çok etkili ürün çok çalışan olduğum halde terle etmiyor sebebi ter gözeneklerini kapattığı gün kullanmayın sadece çok yoğun günlerde kullanmaya çalışın dermatolojik olarak gün kullanıldığında problemler ortaya çıkarabileceğini düşünüyorum kullanırken yoğun sürmeyin en az 15 saat kuru tutuyor	1
çok memnundum siyah tişört giydiğiniz zaman yeriniz bembeyaz oluyor durum aşırı rahatsız edici ıslak mendille tekrar yerleri temizlemeye çalışıyorsunuz çıkmıyor haricinde gerçekten gün boyunca koku yapmıyor	0
aldığım güne göre fiyatı düşmüş gine'de güzel ürün	1
ürün bahsi geçen işlevini yapıyor 96 saat abartı	1
terleme konusunda çok başarılı çabuk bitiyor ter kokusunu kesinlikle engelliyor kokusu kimyevi madde fiyatı vermek terden çok muzdarip olmanız lazım	1
saatlerce koruma sağlıyor koku ter açısından tabii pek sağlıklı olmadığından sadece yoğun günlerde az miktarda kullanımını öneririm ayrıca mutlaka duş alınmalı ürün çabuk bitiyor aşırı pahalı	1
koltuk altım beton 1 gr ter yok işini iyi yapıyor başarılı	1
kokusuz olmasını tercih ederdim tuvaletlerde kullanılan koku alıcı tabletler kokusu birdaha alacağımı sanmıyorum	1
haftadır kullanıyorum aşırı terleyen biriyim kuruluk hissi durumu oluşturdu lakin koku ahırdan çıkma sürdüğünüz anda aldığınız koku gün içerisinde olmuyor bitince diğerini deneyeceğim kokudan 3 yıldız	0
ürünün yapısında içeriğinde mi tam olarak sorun anlamadım memnun kalmadım para verene driclor almanız mantıklı çok etkili aynı zamanda tedavi edici	1
ürün bu balon koltuk altımı kaşındırdı kıyafetlerim bembeyaz oldu bulaştı sürekli kaşındırdı gereksiz abartı bu ürün bence kişiden kişiye değişir kardeşimde kaşıntı olmadı abartı buldu	1
ürün terlemeyi önlüyor gözenekleri tıkıyor duşta zor cikiyo	0
ürünü tavsiye üstüne aldım evet koku yapmıyor terlememek sağlıklı değil düşünüyorum	1
terlemeyi kesinlikle önlemiyor kokusu fena değil	0
leke bırakıyor giysilerde çıkmıyor	0
i̇şini yapıyor sorun yok maalesef lacivert yeni giydiğim ne lacivert timsahlı polo tişörtümün koltuk altlarına leke yaptı rengini aldı çok üzüldüm yazık oldu sprey olanı açık renk ürünlerle kullanıp almayacağım	0
sürdükten 15 de giyiniyorum beyaz iz bıraktı kumaşlarımda teri önlüyor evet iz bırakıyor	1
rahatsız etmeyen hafif kokusu terlemeyi tamamen önlediği baskın kokuya gerek yok ana gayet memnunum uzun süre etkisi sürüyor gerçekten kargo amazonun belirttiği tarihte dağıtıma çıkarmış yapıp getirmedi ürünü geç evde olmadığım gün kapının önünden teslim aldım mecburen amazonun ai̇t kurye çalışması hayal kırıklığı	1
ürün performans olarak inanılmaz iyi spor sırasında yerimden ter alıyorken koltuk altım kupkuru sağlıklı olduğunu bilemediğim kullanıma ara verdim ürün performansı inanılmaz iyi	1
i̇lk kullanımda çevirdikçe ürün çıkıyor sonraki kullanımlarımda bozuldu anlamadım çeviriyorum ürün gelmiyor maalesef etkisi cidden çok iyi başlığında sorun	0
bandı açıp baktığımda içindeki kremsi içeriğin parçalanmış olduğunu gördüm çevirince çatır çutur sesler geliyordu bozuktu değişime yolladım	1
terlemeyi kokuyu önlüyor evet siyah kıyafetime beyaz leke bıraktı	0
teslimat hızlı sorunsuz ürün iyi değil batık kaşıntıya sebep oluyor kalıcılığı kokusu güzel	1
neyini övdüler anlamadım kullanması çok zor kremsi ıslak yapıda koltuk altım çok ıslanır oldu tek avantajı koku yapmıyor olabilir yaşamadığım sorundu	1
maalesef bende istediğim etkiyi yaratmadı terleme koku azalsa kesilmedi	0
bende sürekli kaşıntı yaptı uygun değil ürün güvenlik etiketi kokusu iz bırakmaması yönünden iyi nakliye ulaştırma çok iyi	1
yazın erir akar	1
günlük kullanıma çok uygun değil alerji kaşıntı oluyor	0
kokusu güzel etkili terlemeyi önlemiyor	1
herkesin yaz favorisi beğenemedim koltuk altınızda sanki tabaka varmış yapış yapış kıvamı ayrıca kokusunu beğenmedim fiyata çok iyisi alınabilir	1
oldu space iyi	1
koku olarak beğenmedim	1
kadınlar için olan yillardir kullanıyorum çok memnunum esime aldım amiri parfumlu ter konusunda pek memnun kalmadı eski markasına geri dondu öylece duruyor evde	1
ürün güzel arkadaşlarımdan i̇nternet'ten öğrendiğim alüminyum içerdiği kullanımını kestim almam	1
kokuyu gidermek sanki koltuk altınıza vernik atmış hissi uyandırıyor yapışkanı yıkadıkça gitmiyor kullanınca almak istemeyeceğiniz ürün	1
kuruluk yapmıyor kıyafeti giyerken kenarlara beyaz leke yapıyor pek numarası yok	0
ofiste çalışanlar yapılmış dışarıda çalışanlar hiçbir faydası yok aldığıma pişman oldum	0
koltuk altında yapışkan doku bırakıyor	0
kullandığım yerli katkısız ürün vardı tek kusuru koltuk altlarında ıslaklık olmasıydı özellikle problem ürünü almak istedim yazık beklentimi karşılamadı evet ter kokusu yok ıslaklık fazla maalesef i̇ade edebileceğim ürün olsaydı kesinlikle iade ederdim yorumum ilk kullanım sonrası içindir farklı olumlu sonuçla karşılaşırsam yorumu yeniden düzenleyeceğim	0
terlemeye karşı etkili çok fazla kaşıntı yapıyor anlayamadım sebebini	0
övüldü çoklu satın aldım memnun değilim kıyafetlerimi beyazlaştırdı uzun vadede kalıcı iz bırakacağını düşünüyorum çok sık terlemeyen erkek olarak etkisini göremedim rakiplerine göre örneğin garnier kıyasladığımda garnier uzun süreli koruyor uzun süre dayanıyor çok kısa sürede bitti	1
kullandıktan süre koltuk altım sivilcelenmeye-kızarmaya tahriş olmaya başladı koku normal doğal değilen azından insan birazda olsun terlemeli ürün tamamen kesti tahrişlerimin başladığı sırada videoya denk geldim onda terlememenin garip olduğu alüminyum olduğu söyleniyorduk zararlıymış baya-ve olan alüminyum mert'i yüzünden oluyormuşişte yüzden önermem an alüminyumsuz rol on kullanıyorum kızarıklık olmadı	0
ürünü delikli sürme aparatı nedeniyle çok hijyenik bulmadım banyo sonrası sürmeme koltuk altımda kaşıntı başladı dolapta muhafaza etmeme en altına ürünün suyu birikmeye başladı sıcak havalarda çanta valizde taşımaya uygun değil eriyebiliyor ürün çevirince deliklerden çıkıyor sürüyorsunuz gün kapağı açtığınızda vidanın gerginliğiyle ürünün deliklerden kendiliğinden çıkmaya devam ettiğini çıkan deodorant ürününün donduğunu görüyorsunuz donduğu süremiyorsunuz dökülüyor banyo yapmadan sürerseniz kıyafet tüyleri vs deliklerin içine giriyor çıkarmak fazla çevirmek gerekiyor fazla çevirince kendiliğinden çıkmaya devam ediyor ayrıca çok kullanmamama yarıyı geçti hemen bitecek ürün tamam teri önlüyor tabaka oluşturup ter bezlerini kapatıyor kokusuna hoş dezavantajlarında çok fazla i̇yi günler dilerim	1
aldıktan kesinlikle pişman olacaksınız hemen değilse elbet olacaksınız kaşıntı döküntü kızarıklık yapıyor koltuk altım turunculaştı teri ilk zamanlarda kesiyordu şikayetler başlıyor	0
kuru geldi içi kurumuştu	0
iğrenç kokmasını beklemiyordum arka kremi koltuk altına sürmüş kokuyor iğrenç	0
koltuk altının ıslanmasını önlüyor gün boyu kuru kalmasını sağlıyor konuda fikriz kullanımdan saatler koku ortaya çıkıyor islak olmayan yer koku yapar diyebilirsiniz kokusu ter kokusu karışınca tamamen fiyasko aşırı kimyasal olduğunu düşünüyorum kullanmaktansa deve nivea'm mantıklı eşek değilsek günde kere duşa giriyoruz koku yapmıyor diyenlere inanmayınız teşekkürler	0
2022 üretim ürün gönderildi kokusu değişmiş içindeki stick çatlamış	0
ürünün mekanizması bozuk	0
rol on sipariş ettim kitap geldi alaka	1
alışılmış aromatik bildiğimiz tat amazon üzerinde fiyatı gayet uygun kampanyaya giriyor zamanlarda almayı tercih edin 2 tane alın eğer çok tüketmiyorsanız baya gidiyor 1 litre su tepe tepe 3-4 ölçek atıyorum gayet güzel oluyor	1
i̇çimi kokusunu çok seviyorum	1
taze hızlı kargo teşekkürler	1
ürünü çocuklarım çok beğenerek içiyoruz son tüketim tarihi ısrarla çok yakın gönderiliyor kasım 2024.	1
teşekkürler amazon kahve dünyasının uygun fiyatlı kaliteli filtre kahvesi	1
çok sert kahve değil tadını beğendim	0
fiyatına göre oldukça iyi tavsiye ederim	1
hafif-orta sertlikte kahve uygun fiyatlı kahveler arasında en başarılısı diyebilirim	1
gelen ürünün maalesef son kullanma tarihinin olduğu kısım silinmiş sehven mi yapılmış bilmiyorum kabul edilebilir hata değil uğraşmak istemediğim iade etmiyorum bilgi amaçlı aklınızda olsun foto eklense koyacağım bulamadım ekleme kısmını	0
kahve çok kavrulmuş bayat keskin acılığı yanmış tavsiye etmiyorum süt 2025 diyor almayın	0
taze gelmiyor genelde eski tarihi geçmiş geliyor yüzden kahve dünyası mağazasından almak iyi olur düşünüyorum	1
4 paket aldık hepsinin üzerinde vanilya yazıyor fındıklı çıktı sade çıktı kalan 2 si sürpriz tavsiye etmem bunlar bozdu	0
tüketim tarihine 1 ay kalmış ürünü göndermelerini geçtim vanilya aroması tadı yapay mecburen verdiğim parayla birlikte kahveyi atmak zorunda kaldım	0
aşırı derecede karamel işemedik makinanın tarafı ağır karamel koktuürün çöpe gitti	0
moliendo kahvesi kullanan varsa sakın denemesin güzel değil malezef damak tadı farklıdır enkazından fiyat uygun denemek isterseniz paranıza yazık etmiş olursunuz moliendo değil kesnlkle ders oldu artık markadan başka alçıcamda denemecemde	0
muhtemelen başka kahve doldurmuşlar çok çok önceden kavrulmuş bayatlamış kahve geldi	0
paketin ağzı açık şekilde geldi	1
28 mayıs'ta 241tl olan kahve puan 415 tl normal artik mi	0
i̇çimi yumuşak aroması güzel teşekkürler	1
i̇çimi güzel kahve dünyası kalitesi nede olsa	1
çok iyi	1
memleketimizin yerli markaları en iyisi	0
i̇yi kahve	1
tam istediğim aroması eksik fazla	1
find'liklisi vanilyasini denedim aromaları çok güzeldi	1
tadı damak tadımıza uygundu aldığımız kahvelere göre yoğun tadı espresso makinasında krema alabiliyorsunuz	1
kahve düz	1
araması çok yoğun geldi yüzden farklı marka normal filtre kahve harmanladım gayet güzel oldu	1
güzel pahalı	1
paketin üzeri çizilmiş hava alıyordu denemedim umarım bayatlamamıştır	0
beğendim filtre kahve olarak hoş aroması	1
canım özetliyeyim en adil şekilde tarafsız kalarak yapacağım yorumumu aha evvel vip markasının vanilya aromalısını düzenli tüketen keyif alan olanaktan mevcut kahvemin tükenmesiyle birlikte kahve dünyası markasının 250gramlık vanilya aromalısını sipariş ettim tam 23 nisan’a denk gelmiş olmasından olsa gerek amazon prime kutumun içerisinden sipariş vermediğim ilave sürpriz hediye karşılaşaraktan son kullanım tarihi 30. ağustos 2022 olan kahve pakedimi açtım kokladım evvelki yorumlarda yazılmış başka yorumcu tarafından aynen teyit edilmiş meşhuuur küllük kokusunu çok merak etmiştim açıkçası emin olun arkadaşlar ultra abartmışlar tat koku alma huğunda tedaviye muhtaçlar allah kendilerine tez şifa versin dileyerekten kokusu gayet soft tabir edebileceğim evet biraz olması gerektiğinden ince çekilmiş vanilya esansı belli belirsiz kokusu kahve dünyasında servis edilen vanilyalı kahve değil yorumda bulunmuş olan arkadaş olmuş kendim mesleki hayatımın bölümünde kahve dünyası mağazalarından birinde görev almış olanaktan net olarak belirtebilirim kahve dünyalarında sipariş ettiğiniz aromalı kahvelerde mağaza politikamız gereği müşterilerimize servis etmeden evvel kahvenin içerisine ilgili esansa dair aroma şurubundan belirli ölçek ilave derek'ten sunum yapıyorduk ilgili kahvenin en taze haliyle çekilip anında servis edildiğini üzerine eklediğinizde mükemmele yakın lezzet karşılaşmakta isiydiler müşteriler bununla birlikte ağzı çırçırlı pakedin arkasında yer alan belirtilmiş son kullanma tarihine 4 ay süre kalmış olan ince çekilmiş kahve mukayese etmeleri anlamsızdır kahvesinde yoğun vanilya tadı beklentisi olanlar ilaveten ekleyebilecekleri aromatik şurupları gıda posalarını yada konsantre edilmiş aromaları tercih edebilirler nfc markası önerimdir 40cc şişelerini belirli sitelerde bulabilirsiniz lakin 1 damlası kahveyi muazzam derecede aromaya boğacağından 1 french press'e 2 kişilik kahve ölçeğinde yalnızca damla ekleyip ikiye bölerek kullanmanızı tavsiye ederim yada ekleyeceğiniz su miktarının içerisine başka kapta damla ekleyip elde ettiğiniz sıcak karışımın yalnızca yarısını frenchpress’in içine eklersiniz olur puanı kırdım son kullanma tarihinin ürünü satın almadan evvel ürün açıklamalarında yer almamasından kırdım fiyatı makul ödenen fiyat alacağınız tadın neredeyse tam karşılığıdır esans konusunda çok bilmiş yorumlar yazmış damağı küllü gurmeler özel not tat konusunda çok büyük beklentisi olanlar gitsinler kahvelerini kahvenin memleketinde içsinler vanilyalı kahve çekirdeği üretebilen kahve bitkisi dünyanın hiçbir coğrafyasının hiçbir florasında mevcut değildir	1
vanilya aroması tabii buram buram hissedilmiyor has güzel aroması arada indirime giriyor denk gelirse tekrar alınabilir	1
fiyat performans ürünü üzmez	1
98 elden alois'ken keşke 3-4 tane alsaydım tabi çok güzel gizli bitti artık indirimdeyken almaya calisacagim tek urundur 5 yıldız vermiştim edit’te gelince iki adet sipariş verdim karamel yanmış kokulu fındık aromalı geldi biraz özen gösterseydiniz keşke ucunu kez siparişim doğru geldi	1
i̇çtiğim en iyi kahve diyemem güzel seviyorum	1
pahalı şey aramiyorsaniz kahve yapmaya yeni basladiginiz için pratik olsun aldi'yseniz kafein ihtiyarimi karsilasin diyorsanız alinabilirsorunlarindan french prens icinogutumu ince olmuş ekstra metal cay süzgeci sesiniz yoka biraz parcacikli i̇ncer'siniz klasik agit filtrede ilk defa yaptigim için pek hakim değilim filtre tagid'i için ince kalemis olabilir disinda filtre kagidinda bence güzeldi moka pot ta birkaç kere denedim ilk defa kahvede denediğim için çok hakim olmadigim konu moka pot için gutumu safirim tam oldu tat olarak yumuşak kaldı 1 cup için 5-7 gram kahve 60 gram sıcak suyla 3 kere demledim en nihayetinde moka pot için espressoya özel kavrulmuş moka pot için ogutulmus kahve kullanmak iyi sonucu verir kahve çok french prens agit filtrede iyi gider favorim agit filtre french press'e süzme konusunda dikkatli olmanız lazım disinda sorun yok	1
uygun fiyatlı ürün	1
kahve makinem kahve araştırırken arkadaşım ilk kahvende en ucuza kaçma çok pahalı alma ilk kahveni çoğunlukla heba edeceksin deneme yanılma yaparken kahve tariflerini bulana en iyi kahve memnun etmeyecek demesi üzerine fiyat yorum araştırmalarımın neticesinde karar verdim ucuz kahve mesela kökeni yazmıyor paket üstünde kahve çeşidi yazmıyor tek son kullanma tarihi yazıyor lütuf edip yazmışlar ilginç şekilde dışarda içtiğiniz arabiya starbucks niro ve kahvecilerde içtiğiniz kahveden kötü değil tadı sütlü kahveler dışındaki performansından memnun kalmadım haksızlık etmek istemem dediğim dışardaki kahvelerden kötü değil sütlü kahve performansı bence oldukça başarılı şuruplarla moka white chocolate moka fındıklı late karamel late ve varyasyonlarla bence güzel lezzetlere ulaşabildiğimi düşünüyorum alır mıyım evet alırım sütle fena olmuyor iyileri mıdır kesinlikle vardır deneyerek bulacağım onları kısaca ürünüdür alınır denenir	1
